year,region,FACILITY_NAME,PCOUNTY,Category or Age,Age,Teenager
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,KINGS,17,>24 ,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,LAKE,16,24,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,LAKE,17,>24 ,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,MARIN,16,24,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,MARIN,17,>24 ,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,MENDOCINO,10,18,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,MENDOCINO,11,19,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,MENDOCINO,13,21,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,MENDOCINO,14,22,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,MENDOCINO,15,23,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,MENDOCINO,16,24,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,MENDOCINO,17,>24 ,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,NAPA,12,20,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,NAPA,15,23,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,NAPA,16,24,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,NAPA,17,>24 ,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,Other/Unknown,17,>24 ,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,6,14,1
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,8,16,1
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,9,17,1
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,10,18,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,11,19,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,12,20,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,13,21,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,14,22,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,15,23,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,16,24,0
2014,Bay Coast,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SONOMA,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,ALAMEDA,14,22,0
2014,Bay Coast,SEQUOIA HOSPITAL,ALAMEDA,15,23,0
2014,Bay Coast,SEQUOIA HOSPITAL,ALAMEDA,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,CONTRA COSTA,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,MENDOCINO,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,MERCED,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,SACRAMENTO,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,SAN FRANCISCO,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,SAN JOAQUIN,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,SAN MATEO,7,15,1
2014,Bay Coast,SEQUOIA HOSPITAL,SAN MATEO,9,17,1
2014,Bay Coast,SEQUOIA HOSPITAL,SAN MATEO,10,18,0
2014,Bay Coast,SEQUOIA HOSPITAL,SAN MATEO,11,19,0
2014,Bay Coast,SEQUOIA HOSPITAL,SAN MATEO,12,20,0
2014,Bay Coast,SEQUOIA HOSPITAL,SAN MATEO,13,21,0
2014,Bay Coast,SEQUOIA HOSPITAL,SAN MATEO,14,22,0
2014,Bay Coast,SEQUOIA HOSPITAL,SAN MATEO,15,23,0
2014,Bay Coast,SEQUOIA HOSPITAL,SAN MATEO,16,24,0
2014,Bay Coast,SEQUOIA HOSPITAL,SAN MATEO,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,SANTA CLARA,10,18,0
2014,Bay Coast,SEQUOIA HOSPITAL,SANTA CLARA,12,20,0
2014,Bay Coast,SEQUOIA HOSPITAL,SANTA CLARA,14,22,0
2014,Bay Coast,SEQUOIA HOSPITAL,SANTA CLARA,15,23,0
2014,Bay Coast,SEQUOIA HOSPITAL,SANTA CLARA,16,24,0
2014,Bay Coast,SEQUOIA HOSPITAL,SANTA CLARA,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,SANTA CRUZ,17,>24 ,0
2014,Bay Coast,SEQUOIA HOSPITAL,SONOMA,17,>24 ,0
2014,Bay Coast,SETON MEDICAL CENTER,ALAMEDA,11,19,0
2014,Bay Coast,SETON MEDICAL CENTER,ALAMEDA,14,22,0
2014,Bay Coast,SETON MEDICAL CENTER,ALAMEDA,16,24,0
2014,Bay Coast,SETON MEDICAL CENTER,ALAMEDA,17,>24 ,0
2014,Bay Coast,SETON MEDICAL CENTER,CONTRA COSTA,9,17,1
2014,Bay Coast,SETON MEDICAL CENTER,CONTRA COSTA,17,>24 ,0
2014,Bay Coast,SETON MEDICAL CENTER,Other/Unknown,17,>24 ,0
2014,Bay Coast,SETON MEDICAL CENTER,SACRAMENTO,17,>24 ,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN FRANCISCO,14,22,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN FRANCISCO,15,23,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN FRANCISCO,17,>24 ,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN MATEO,8,16,1
2014,Bay Coast,SETON MEDICAL CENTER,SAN MATEO,9,17,1
2014,Bay Coast,SETON MEDICAL CENTER,SAN MATEO,10,18,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN MATEO,11,19,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN MATEO,12,20,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN MATEO,13,21,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN MATEO,14,22,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN MATEO,15,23,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN MATEO,16,24,0
2014,Bay Coast,SETON MEDICAL CENTER,SAN MATEO,17,>24 ,0
2014,Bay Coast,SETON MEDICAL CENTER,SOLANO,17,>24 ,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,CONTRA COSTA,13,21,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,CONTRA COSTA,17,>24 ,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,LAKE,17,>24 ,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,NAPA,17,>24 ,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,SONOMA,7,15,1
2014,Bay Coast,SONOMA VALLEY HOSPITAL,SONOMA,9,17,1
2014,Bay Coast,SONOMA VALLEY HOSPITAL,SONOMA,10,18,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,SONOMA,11,19,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,SONOMA,12,20,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,SONOMA,13,21,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,SONOMA,14,22,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,SONOMA,15,23,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,SONOMA,16,24,0
2014,Bay Coast,SONOMA VALLEY HOSPITAL,SONOMA,17,>24 ,0
2014,Bay Coast,ST. HELENA HOSPITAL,LAKE,10,18,0
2014,Bay Coast,ST. HELENA HOSPITAL,LAKE,11,19,0
2014,Bay Coast,ST. HELENA HOSPITAL,LAKE,12,20,0
2014,Bay Coast,ST. HELENA HOSPITAL,LAKE,13,21,0
2014,Bay Coast,ST. HELENA HOSPITAL,LAKE,14,22,0
2014,Bay Coast,ST. HELENA HOSPITAL,LAKE,15,23,0
2014,Bay Coast,ST. HELENA HOSPITAL,LAKE,16,24,0
2014,Bay Coast,ST. HELENA HOSPITAL,LAKE,17,>24 ,0
2014,Bay Coast,ST. HELENA HOSPITAL,MENDOCINO,17,>24 ,0
2014,Bay Coast,ST. HELENA HOSPITAL,NAPA,9,17,1
2014,Bay Coast,ST. HELENA HOSPITAL,NAPA,10,18,0
2014,Bay Coast,ST. HELENA HOSPITAL,NAPA,11,19,0
2014,Bay Coast,ST. HELENA HOSPITAL,NAPA,12,20,0
2014,Bay Coast,ST. HELENA HOSPITAL,NAPA,13,21,0
2014,Bay Coast,ST. HELENA HOSPITAL,NAPA,14,22,0
2014,Bay Coast,ST. HELENA HOSPITAL,NAPA,15,23,0
2014,Bay Coast,ST. HELENA HOSPITAL,NAPA,16,24,0
2014,Bay Coast,ST. HELENA HOSPITAL,NAPA,17,>24 ,0
2014,Bay Coast,ST. HELENA HOSPITAL,PLACER,17,>24 ,0
2014,Bay Coast,ST. HELENA HOSPITAL,SOLANO,17,>24 ,0
2014,Bay Coast,ST. HELENA HOSPITAL,SONOMA,17,>24 ,0
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,8,16,1
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,9,17,1
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,10,18,0
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,11,19,0
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,12,20,0
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,13,21,0
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,14,22,0
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,15,23,0
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,16,24,0
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,LAKE,17,>24 ,0
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,SONOMA,13,21,0
2014,Bay Coast,ST. HELENA HOSPITAL - CLEARLAKE,SONOMA,17,>24 ,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,8,16,1
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,9,17,1
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,10,18,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,11,19,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,12,20,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,13,21,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,14,22,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,15,23,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,16,24,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,17,>24 ,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,NW,14,22,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,NW,17,>24 ,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,Other/Unknown,11,19,0
2014,Bay Coast,ST. JOSEPH HOSPITAL - EUREKA,Other/Unknown,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,ALAMEDA,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,BUTTE,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,LOS ANGELES,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,MERCED,9,17,1
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,MERCED,13,21,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,MERCED,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,MONTEREY,13,21,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,MONTEREY,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,Other/Unknown,15,23,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,Other/Unknown,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,RIVERSIDE,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SAN BENITO,11,19,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SAN BENITO,12,20,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SAN BENITO,13,21,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SAN BENITO,14,22,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SAN BENITO,15,23,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SAN BENITO,16,24,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SAN BENITO,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,7,15,1
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,8,16,1
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,9,17,1
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,10,18,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,11,19,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,12,20,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,13,21,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,14,22,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,15,23,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,16,24,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,SANTA CLARA,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,STANISLAUS,16,24,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,STANISLAUS,17,>24 ,0
2014,Bay Coast,ST. LOUISE REGIONAL HOSPITAL,TULARE,16,24,0
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,6,14,1
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,8,16,1
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,9,17,1
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,10,18,0
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,11,19,0
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,12,20,0
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,13,21,0
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,14,22,0
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,15,23,0
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,16,24,0
2014,Bay Coast,ST. ROSE HOSPITAL,ALAMEDA,17,>24 ,0
2014,Bay Coast,ST. ROSE HOSPITAL,FRESNO,17,>24 ,0
2014,Bay Coast,ST. ROSE HOSPITAL,Other/Unknown,15,23,0
2014,Bay Coast,ST. ROSE HOSPITAL,SACRAMENTO,12,20,0
2014,Bay Coast,ST. ROSE HOSPITAL,SAN FRANCISCO,11,19,0
2014,Bay Coast,ST. ROSE HOSPITAL,SAN JOAQUIN,15,23,0
2014,Bay Coast,ST. ROSE HOSPITAL,SAN JOAQUIN,17,>24 ,0
2014,Bay Coast,ST. ROSE HOSPITAL,SAN MATEO,13,21,0
2014,Bay Coast,ST. ROSE HOSPITAL,SAN MATEO,17,>24 ,0
2014,Bay Coast,ST. ROSE HOSPITAL,SANTA CLARA,16,24,0
2014,Bay Coast,ST. ROSE HOSPITAL,SANTA CLARA,17,>24 ,0
2014,Bay Coast,ST. ROSE HOSPITAL,SOLANO,12,20,0
2014,Bay Coast,STANFORD HOSPITAL,ALAMEDA,17,>24 ,0
2014,Bay Coast,STANFORD HOSPITAL,SAN JOAQUIN,17,>24 ,0
2014,Bay Coast,STANFORD HOSPITAL,SANTA CLARA,17,>24 ,0
2014,Bay Coast,SUTTER COAST HOSPITAL,NW,8,16,1
2014,Bay Coast,SUTTER COAST HOSPITAL,NW,9,17,1
2014,Bay Coast,SUTTER COAST HOSPITAL,NW,10,18,0
2014,Bay Coast,SUTTER COAST HOSPITAL,NW,11,19,0
2014,Bay Coast,SUTTER COAST HOSPITAL,NW,12,20,0
2014,Bay Coast,SUTTER COAST HOSPITAL,NW,13,21,0
2014,Bay Coast,SUTTER COAST HOSPITAL,NW,14,22,0
2014,Bay Coast,SUTTER COAST HOSPITAL,NW,15,23,0
2014,Bay Coast,SUTTER COAST HOSPITAL,NW,16,24,0
2014,Bay Coast,SUTTER COAST HOSPITAL,NW,17,>24 ,0
2014,Bay Coast,SUTTER COAST HOSPITAL,Other/Unknown,11,19,0
2014,Bay Coast,SUTTER COAST HOSPITAL,Other/Unknown,12,20,0
2014,Bay Coast,SUTTER COAST HOSPITAL,Other/Unknown,13,21,0
2014,Bay Coast,SUTTER COAST HOSPITAL,Other/Unknown,14,22,0
2014,Bay Coast,SUTTER COAST HOSPITAL,Other/Unknown,15,23,0
2014,Bay Coast,SUTTER COAST HOSPITAL,Other/Unknown,16,24,0
2014,Bay Coast,SUTTER COAST HOSPITAL,Other/Unknown,17,>24 ,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,ALAMEDA,16,24,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,ALAMEDA,17,>24 ,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,5,13,1
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,6,14,1
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,7,15,1
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,8,16,1
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,9,17,1
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,10,18,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,11,19,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,12,20,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,13,21,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,14,22,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,15,23,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,16,24,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,17,>24 ,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,Other/Unknown,17,>24 ,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,SACRAMENTO,11,19,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,SACRAMENTO,17,>24 ,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,SAN FRANCISCO,10,18,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,SAN JOAQUIN,11,19,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,SAN JOAQUIN,12,20,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,SAN JOAQUIN,15,23,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,SAN JOAQUIN,17,>24 ,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,SOLANO,15,23,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,SOLANO,16,24,0
2014,Bay Coast,SUTTER DELTA MEDICAL CENTER,SOLANO,17,>24 ,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,BUTTE,17,>24 ,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,LAKE,8,16,1
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,LAKE,9,17,1
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,LAKE,10,18,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,LAKE,11,19,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,LAKE,12,20,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,LAKE,13,21,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,LAKE,14,22,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,LAKE,15,23,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,LAKE,16,24,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,LAKE,17,>24 ,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,MENDOCINO,12,20,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,MENDOCINO,17,>24 ,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,Other/Unknown,17,>24 ,0
2014,Bay Coast,SUTTER LAKESIDE HOSPITAL,STANISLAUS,17,>24 ,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,ALAMEDA,17,>24 ,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,MERCED,14,22,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,MERCED,17,>24 ,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,MONTEREY,11,19,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,MONTEREY,12,20,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,MONTEREY,13,21,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,MONTEREY,14,22,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,MONTEREY,15,23,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,MONTEREY,16,24,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,MONTEREY,17,>24 ,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,Other/Unknown,17,>24 ,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SAN BENITO,17,>24 ,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SAN MATEO,17,>24 ,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CLARA,10,18,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CLARA,17,>24 ,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,7,15,1
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,8,16,1
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,9,17,1
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,10,18,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,11,19,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,12,20,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,13,21,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,14,22,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,15,23,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,16,24,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,17,>24 ,0
2014,Bay Coast,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SONOMA,17,>24 ,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,ALAMEDA,17,>24 ,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,LAKE,12,20,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,LAKE,17,>24 ,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,MARIN,13,21,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,MARIN,17,>24 ,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,MENDOCINO,11,19,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,MENDOCINO,16,24,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,MENDOCINO,17,>24 ,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,NAPA,13,21,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,NAPA,17,>24 ,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,Other/Unknown,13,21,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,Other/Unknown,17,>24 ,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SAN FRANCISCO,17,>24 ,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SAN JOAQUIN,15,23,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SANTA CLARA,17,>24 ,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,7,15,1
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,8,16,1
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,9,17,1
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,10,18,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,11,19,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,12,20,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,13,21,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,14,22,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,15,23,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,16,24,0
2014,Bay Coast,SUTTER MEDICAL CENTER OF SANTA ROSA,SONOMA,17,>24 ,0
